qc_id,objectid,registro_n,caverna,grau_de_re,uf,municipio,localidade,latitude,longitude,altitude,gps,errogps,qtd__satel,litotipo,desenvolvi,projeção,desnivel_f,icon_url
"13336","13337",018377.07168.31.57203,GAND_0039, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.041798,-43.652699,"1",Sem Informação,"12","2", , , , ,
"13337","13338",018378.07169.31.57203,GAND_0040, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.043144,-43.653864,"1",Sem Informação,"12","2", , , , ,
"13338","13339",018379.07170.31.57203,GAND_0041, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.043461,-43.653985,"1",Sem Informação,"12","2", , , , ,
"13339","13340",018380.07171.31.57203,GAND_0042, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.041227,-43.653679,"1",Sem Informação,"12","2", , , , ,
"13340","13341",018381.07172.31.57203,GAND_0043, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.076581,-43.662146,"1",Sem Informação,"12","2", , , , ,
"13341","13342",018382.07173.31.57203,GAND_0044, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.085661,-43.62444,"1",Sem Informação,"12","2", , , , ,
"13342","13343",018383.07174.31.57203,GAND_0045, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.085453,-43.624537,"1",Sem Informação,"12","2", , , , ,
"13343","13344",018384.07175.31.57203,GAND_0051, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.048656,-43.669429,"1",Sem Informação,"12","2", , , , ,
"13344","13345",018385.07176.31.57203,GAND_0055, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.101014,-43.670881,"1",Sem Informação,"12","2", , , , ,
"13345","13346",018386.07177.31.57203,GAND_0057, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.095449,-43.672181,"1",Sem Informação,"12","2", , , , ,
"13346","13347",018387.07178.31.57203,GAND_0058, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.088515,-43.648925,"1",Sem Informação,"12","2", , , , ,
"13347","13348",018388.07179.31.57203,GAND_0059, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.088257,-43.6506,"1",Sem Informação,"12","2", , , , ,
"13348","13349",018389.07180.31.57203,GAND_0060, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.086708,-43.651312,"1",Sem Informação,"12","2", , , , ,
"13349","13350",018390.07181.31.57203,GAND_0061, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.075389,-43.661028,"1",Sem Informação,"12","2", , , , ,
"13350","13351",018391.07182.31.57203,GAND_0062, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.074936,-43.660803,"1",Sem Informação,"12","2", , , , ,
"13351","13352",018392.07183.31.57203,GAND_0063, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.074793,-43.657409,"1",Sem Informação,"12","2", , , , ,
"13352","13353",018393.07184.31.57203,GAND_0064, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.074206,-43.65751,"1",Sem Informação,"12","2", , , , ,
"13353","13354",018394.07185.31.57203,GAND_0065, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.072968,-43.658639,"1",Sem Informação,"12","2", , , , ,
"13354","13355",018395.07186.31.57203,GAND_0066, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.082332,-43.652095,"1",Sem Informação,"12","2", , , , ,
"13355","13356",018396.07187.31.57203,GAND_0067, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.04,-43.656185,"1",Sem Informação,"12","2", , , , ,
"13356","13357",018397.07188.31.57203,GAND_0068, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.038658,-43.656722,"1",Sem Informação,"12","2", , , , ,
"13357","13358",018398.07189.31.57203,GAND_0069, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.03845,-43.656762,"1",Sem Informação,"12","2", , , , ,
"13358","13359",018399.07190.31.57203,GAND_0070, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.03845,-43.656705,"1",Sem Informação,"12","2", , , , ,
"13359","13360",018400.07191.31.57203,GAND_0071, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.037713,-43.657208,"1",Sem Informação,"12","2", , , , ,
"13360","13361",018401.07192.31.57203,GAND_0072, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.039066,-43.660581,"1",Sem Informação,"12","2", , , , ,
"13361","13362",018402.07193.31.57203,GAND_0073, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.040061,-43.658364,"1",Sem Informação,"12","2", , , , ,
"13362","13363",018403.07194.31.57203,GAND_0075, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.058402,-43.670399,"1",Sem Informação,"12","2", , , , ,
"13363","13364",018404.07195.31.57203,GAND_0076, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.059923,-43.670759,"1",Sem Informação,"12","2", , , , ,
"13364","13365",018405.07196.31.57203,GAND_0077, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.061236,-43.671178,"1",Sem Informação,"12","2", , , , ,
"13365","13366",018406.07197.31.57203,GAND_0078, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.061449,-43.670584,"1",Sem Informação,"12","2", , , , ,
"13366","13367",018407.07198.31.57203,GAND_0079, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.06179,-43.671499,"1",Sem Informação,"12","2", , , , ,
"13367","13368",018408.07199.31.57203,GAND_0080, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.062072,-43.671841,"1",Sem Informação,"12","2", , , , ,
"13368","13369",018409.07200.31.57203,GAND_0081, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.062204,-43.671381,"1",Sem Informação,"12","2", , , , ,
"13369","13370",018410.07201.31.57203,GAND_0083, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.086161,-43.638952,"1",Sem Informação,"12","2", , , , ,
"13370","13371",018411.07202.31.57203,GAND_0084, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.093228,-43.635649,"1",Sem Informação,"12","2", , , , ,
"13371","13372",018412.07203.31.57203,GAND_0086, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.054901,-43.666117,"1",Sem Informação,"12","2", , , , ,
"13372","13373",018413.07204.31.57203,GAND_0087, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.062454,-43.670929,"1",Sem Informação,"12","2", , , , ,
"13373","13374",018414.07205.31.57203,GAND_0088, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.046931,-43.675563,"1",Sem Informação,"12","2", , , , ,
"13374","13375",018415.07206.31.57203,GAND_0091, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.084696,-43.623511,"1",Sem Informação,"12","2", , , , ,
"13375","13376",018416.07207.31.57203,GAND_0092, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.103164,-43.668472,"1",Sem Informação,"12","2", , , , ,
"13376","13377",018417.07208.31.57203,GAND_0093, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.10357,-43.66844,"1",Sem Informação,"12","2", , , , ,
"13377","13378",018418.07209.31.57203,GAND_0094, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.065621,-43.670348,"1",Sem Informação,"12","2", , , , ,
"13378","13379",018419.07210.31.57203,GAND_0095, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.065665,-43.670185,"1",Sem Informação,"12","2", , , , ,
"13379","13380",018420.07211.31.57203,GAND_0097, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.098154,-43.67498,"1",Sem Informação,"12","2", , , , ,
"13380","13381",018423.07214.31.57203,GAND_0109, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.067516,-43.668907,"1",Sem Informação,"12","2", , , , ,
"13381","13382",018424.07215.31.57203,GAND_0110, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.067224,-43.669722,"1",Sem Informação,"12","2", , , , ,
"13382","13383",018425.07216.31.57203,GAND_0111, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.068859,-43.668494,"1",Sem Informação,"12","2", , , , ,
"13383","13384",018426.07217.31.57203,GAND_0112, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.066434,-43.671574,"1",Sem Informação,"12","2", , , , ,
"13384","13385",018427.07218.31.57203,GAND_0113, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.068241,-43.670393,"1",Sem Informação,"12","2", , , , ,
"13385","13386",018428.07219.31.57203,GAND_0114, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.068469,-43.67063,"1",Sem Informação,"12","2", , , , ,
"13386","13387",018429.07220.31.57203,GAND_0115, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.069537,-43.669741,"1",Sem Informação,"12","2", , , , ,
"13387","13388",018430.07221.31.57203,GAND_0116, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.069735,-43.669577,"1",Sem Informação,"12","2", , , , ,
"13388","13389",018431.07222.31.57203,GAND_0117, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.07039,-43.66786,"1",Sem Informação,"12","2", , , , ,
"13389","13390",018432.07223.31.57203,GAND_0118, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.070742,-43.66778,"1",Sem Informação,"12","2", , , , ,
"13390","13391",018433.07224.31.57203,GAND_0119, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.074478,-43.676718,"1",Sem Informação,"12","2", , , , ,
"13391","13392",018434.07225.31.57203,GAND_0121, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.083547,-43.650325,"1",Sem Informação,"12","2", , , , ,
"13392","13393",018435.07226.31.57203,GAND_0122, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.048132,-43.664625,"1",Sem Informação,"12","2", , , , ,
"13393","13394",018436.07227.31.57203,GAND_0123, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.083279,-43.654248,"1",Sem Informação,"12","2", , , , ,
"13394","13395",018437.07228.31.57203,GAND_0124, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.047163,-43.659547,"1",Sem Informação,"12","2", , , , ,
"13395","13396",018438.07229.31.57203,GAND_0125, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.047535,-43.65984,"1",Sem Informação,"12","2", , , , ,
"13396","13397",018439.07230.31.57203,GAND_0126, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.047654,-43.660068,"1",Sem Informação,"12","2", , , , ,
"13397","13398",018440.07231.31.57203,GAND_0127, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.052777,-43.661268,"1",Sem Informação,"12","2", , , , ,
"13398","13399",018441.07232.31.57203,Gruta da Braúna, ,MG,Santa Bárbara,Lagoa do Peixoto,-20.007196,-43.642905,"1",Sem Informação,"12","2", , , , ,
"13399","13400",018442.07233.31.57203,LS_0001, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.066076,-43.670793,"1",Sem Informação,"12","2", , , , ,
"13400","13401",018443.07234.31.57203,LS_0002, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.066201,-43.67062,"1",Sem Informação,"12","2", , , , ,
"13401","13402",018444.07235.31.57203,LS_0003, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.070044,-43.671056,"1",Sem Informação,"12","2", , , , ,
"13402","13403",018445.07236.31.57203,LS_0004, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.056477,-43.664315,"1",Sem Informação,"12","2", , , , ,
"13403","13404",018446.07237.31.57203,LS_0005, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.056607,-43.681534,"1",Sem Informação,"12","2", , , , ,
"13404","13405",018447.07238.31.57203,LS_0006, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.062295,-43.67137,"1",Sem Informação,"12","2", , , , ,
"13405","13406",018448.07239.31.57203,LS_0007, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.062385,-43.671369,"1",Sem Informação,"12","2", , , , ,
"13406","13407",018449.07240.31.57203,LS_0008, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.060646,-43.670801,"1",Sem Informação,"12","2", , , , ,
"13407","13408",018450.07241.31.57203,LS_0009, ,MG,Santa Bárbara,Parque Nacional da Serra do Gandarela,-20.06025,-43.670957,"1",Sem Informação,"12","2", , , , ,
"13408","13409",018453.07691.31.71006,Gruta do Retorno, ,MG,Vazante,Biboca,-17.768002,-46.740616,"1",Sem Informação,"14","3", , , , ,
"13409","13410",018457.00206.50.02159,Caverna Campina 2, ,MS,Bodoquena,Sem informação,-20.4855,-56.734416,"1",Sem Informação,"12","2", , , , ,
"13410","13411",018458.00207.50.02159,Gruta da Mangueira, ,MS,Bodoquena,Sem informação,-20.727042,-56.807051,"1",Sem Informação,"12","2", , , , ,
"13411","13412",018459.00208.50.02159,Gruta Dente de Cão, ,MS,Bodoquena,Sem informação,-20.746666,-56.7845,"1",Sem Informação,"12","2", , , , ,
"13412","13413",018460.00209.50.02159,Gruta do Caramujo, ,MS,Bodoquena,Sem informação,-20.603369,-56.717336,"1",Sem Informação,"12","2", , , , ,
"13413","13414",018461.00001.50.07935,Gruta Sumidouro, ,MS,Sonora,Sem informação,-17.61291,-54.835138,"1",Sem Informação,"12","2", , , , ,
"13414","13415",018462.00001.31.45901,Gruta de Ouro Branco I, ,MG,Ouro Branco,Serra do Ouro Branco,-20.507704,-43.658721,"1",Sem Informação,"12","2", , , , ,
"13415","13416",018463.00002.31.45901,Gruta de Ouro Branco II, ,MG,Ouro Branco,Serra do Ouro Branco,-20.507982,-43.6643,"1",Sem Informação,"12","2", , , , ,
"13416","13417",018464.01339.15.02152,S11B_0075, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.355662,-50.390218,"1",Sem Informação,"12","2", , , , ,
"13417","13418",018465.01340.15.02152,S11B_0156, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.346459,-50.410111,"1",Sem Informação,"12","2", , , , ,
"13418","13419",018466.01341.15.02152,S11B_0157, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.347181,-50.408654,"1",Sem Informação,"12","2", , , , ,
"13419","13420",018467.01342.15.02152,S11B_0162, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.34578,-50.409678,"1",Sem Informação,"12","2", , , , ,
"13420","13421",018468.01343.15.02152,S11B_0204, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.350636,-50.416073,"1",Sem Informação,"12","2", , , , ,
"13421","13422",018469.01344.15.02152,S11B_0206, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.350617,-50.4161,"1",Sem Informação,"12","2", , , , ,
"13422","13423",018470.01345.15.02152,S11C_0039, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.378645,-50.380525,"1",Sem Informação,"12","2", , , , ,
"13423","13424",018471.01346.15.02152,S11C_0040, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.395048,-50.391139,"1",Sem Informação,"12","2", , , , ,
"13424","13425",018472.01347.15.02152,S11C_0041, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.38239,-50.380783,"1",Sem Informação,"12","2", , , , ,
"13425","13426",018473.01348.15.02152,S11C_0042, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.38248,-50.380656,"1",Sem Informação,"12","2", , , , ,
"13426","13427",018474.01349.15.02152,S11C_0044, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.401459,-50.381185,"660",Garmin,"10","4", , , , ,
"13427","13428",018475.01350.15.02152,S11C_0055, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.399737,-50.386034,"1",Sem Informação,"12","2", , , , ,
"13428","13429",018476.01351.15.02152,S11C_0056, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.399737,-50.386025,"1",Sem Informação,"12","2", , , , ,
"13429","13430",018477.01352.15.02152,S11C_0057, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.401108,-50.382524,"1",Sem Informação,"12","2", , , , ,
"13430","13431",018478.01353.15.02152,S11C_0061, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.398697,-50.38589,"1",Sem Informação,"12","2", , , , ,
"13431","13432",018479.01354.15.02152,S11C_0062, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.398534,-50.386144,"1",Sem Informação,"12","2", , , , ,
"13432","13433",018480.01355.15.02152,S11C_0066, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.398621,-50.383232,"1",Sem Informação,"12","2", , , , ,
"13433","13434",018481.01356.15.02152,S11C_0067, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.398476,-50.38325,"1",Sem Informação,"12","2", , , , ,
"13434","13435",018482.01357.15.02152,S11C_0107, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.399126,-50.389172,"1",Sem Informação,"12","2", , , , ,
"13435","13436",018483.01358.15.02152,S11C_0108, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.398755,-50.389326,"1",Sem Informação,"12","2", , , , ,
"13436","13437",018484.01359.15.02152,S11C_0110, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.399163,-50.390221,"1",Sem Informação,"12","2", , , , ,
"13437","13438",018485.01360.15.02152,S11C_0148, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.363239,-50.387036,"1",Sem Informação,"12","2", , , , ,
"13438","13439",018486.01361.15.02152,S11C_0149, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.363411,-50.387099,"1",Sem Informação,"12","2", , , , ,
"13439","13440",018487.01362.15.02152,S11C_0160, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.367712,-50.383278,"1",Sem Informação,"12","2", , , , ,
"13440","13441",018488.01363.15.02152,S11C_0162, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.38305,-50.380176,"1",Sem Informação,"12","2", , , , ,
"13441","13442",018489.01364.15.02152,S11C_0167, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.381935,-50.378641,"1",Sem Informação,"12","2", , , , ,
"13442","13443",018490.01365.15.02152,S11C_0168, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.38073,-50.376843,"1",Sem Informação,"12","2", , , , ,
"13443","13444",018491.01366.15.02152,S11C_0169, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.380018,-50.379303,"1",Sem Informação,"12","2", , , , ,
"13444","13445",018492.01367.15.02152,S11C_0178, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.381558,-50.380458,"1",Sem Informação,"12","2", , , , ,
"13445","13446",018493.01368.15.02152,S11C_0179, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.380346,-50.381228,"1",Sem Informação,"12","2", , , , ,
"13446","13447",018494.01369.15.02152,S11C_0196, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.374413,-50.381642,"1",Sem Informação,"12","2", , , , ,
"13447","13448",018495.01370.15.02152,S11C_0197, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.373654,-50.382502,"1",Sem Informação,"12","2", , , , ,
"13448","13449",018496.01371.15.02152,S11C_0198, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.368558,-50.387698,"1",Sem Informação,"12","2", , , , ,
"13449","13450",018497.01372.15.02152,S11C_0199, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.367003,-50.387836,"1",Sem Informação,"12","2", , , , ,
"13450","13451",018498.01373.15.02152,S11C_0200, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.367181,-50.385611,"1",Sem Informação,"12","2", , , , ,
"13451","13452",018499.01374.15.02152,S11C_0201, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.367217,-50.385557,"1",Sem Informação,"12","2", , , , ,
"13452","13453",018500.01375.15.02152,S11C_0206, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.362425,-50.387208,"1",Sem Informação,"12","2", , , , ,
"13453","13454",018501.01376.15.02152,S11C_0207, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.362289,-50.387109,"1",Sem Informação,"12","2", , , , ,
"13454","13455",018546.01421.15.02152,SB_0171, ,PA,Canaã dos Carajás,Serra dos Carajás,-6.312017,-49.878677,"1",Sem Informação,"12","2", , , , ,
"13455","13456",018616.01157.15.05536,N1_0183 (GEM-1384), ,PA,Parauapebas,Serra dos Carajás,-6.021016,-50.280673,"1",Sem Informação,"12","2", , , , ,
"13456","13457",018617.01158.15.05536,N1_0216, ,PA,Parauapebas,Serra dos Carajás,-6.05595,-50.293676,"1",Sem Informação,"12","2", , , , ,
"13457","13458",018618.01159.15.05536,N1_0217, ,PA,Parauapebas,Serra dos Carajás,-6.050032,-50.292689,"1",Sem Informação,"12","2", , , , ,
"13458","13459",018619.01160.15.05536,N1_0218, ,PA,Parauapebas,Serra dos Carajás,-6.035908,-50.289816,"1",Sem Informação,"12","2", , , , ,
"13459","13460",018620.01161.15.05536,N1_0219, ,PA,Parauapebas,Serra dos Carajás,-6.040254,-50.292512,"1",Sem Informação,"12","2", , , , ,
